,index,dataset,train_size,test_size,length,unique_classes,C,C_ee,C_boss,C_tsf,C_rise,C_randf,C_rotf,C_st,boss_trasformations,trees,total_repeats,accuracy_mean,accuracy_std,train_time_mean,train_time_std,test_time_mean,test_time_std,boss_transform_time_mean,boss_transform_time_std,ee_time_mean,ee_time_std,randf_time_mean,randf_time_std,rotf_time_mean,rotf_time_std,st_time_mean,st_time_std,boss_time_mean,boss_time_std,tsf_time_mean,tsf_time_std,mean_leaf_nodes_mean,mean_leaf_nodes_std,mean_depth_mean,mean_depth_std,ee_count_mean,ee_count_std,ee_count_sum,randf_count_mean,randf_count_std,randf_count_sum,rotf_count_mean,rotf_count_std,rotf_count_sum,st_count_mean,st_count_std,st_count_sum,boss_count_mean,boss_count_std,boss_count_sum,tsf_count_mean,tsf_count_std,tsf_count_sum,rif_count_mean,rif_count_std,rif_count_sum,ee_win_mean,ee_win_std,ee_win_sum,st_win_mean,st_win_std,st_win_sum,boss_win_mean,boss_win_std,boss_win_sum,rif_win_mean,rif_win_std,rif_win_sum,rif_acf_count_mean,rif_acf_count_std,rif_acf_count_sum,rif_pacf_count_mean,rif_pacf_count_std,rif_pacf_count_sum,rif_arma_count_mean,rif_arma_count_std,rif_arma_count_sum,rif_ps_count_mean,rif_ps_count_std,rif_ps_count_sum,rif_dft_count_mean,rif_dft_count_std,rif_dft_count_sum,rif_acf_win_mean,rif_acf_win_std,rif_acf_win_sum,rif_pacf_win_mean,rif_pacf_win_std,rif_pacf_win_sum,rif_arma_win_mean,rif_arma_win_std,rif_arma_win_sum,rif_ps_win_mean,rif_ps_win_std,rif_ps_win_sum,euc_count_mean,euc_count_std,euc_count_sum,dtw_count_mean,dtw_count_std,dtw_count_sum,dtwr_count_mean,dtwr_count_std,dtwr_count_sum,ddtw_count_mean,ddtw_count_std,ddtw_count_sum,ddtwr_count_mean,ddtwr_count_std,ddtwr_count_sum,wdtw_count_mean,wdtw_count_std,wdtw_count_sum,wddtw_count_mean,wddtw_count_std,wddtw_count_sum,lcss_count_mean,lcss_count_std,lcss_count_sum,twe_count_mean,twe_count_std,twe_count_sum,erp_count_mean,erp_count_std,erp_count_sum,msm_count_mean,msm_count_std,msm_count_sum,euc_win_mean,euc_win_std,euc_win_sum,dtw_win_mean,dtw_win_std,dtw_win_sum,dtwr_win_mean,dtwr_win_std,dtwr_win_sum,ddtw_win_mean,ddtw_win_std,ddtw_win_sum,ddtwr_win_mean,ddtwr_win_std,ddtwr_win_sum,wdtw_win_mean,wdtw_win_std,wdtw_win_sum,wddtw_win_mean,wddtw_win_std,wddtw_win_sum,lcss_win_mean,lcss_win_std,lcss_win_sum,twe_win_mean,twe_win_std,twe_win_sum,erp_win_mean,erp_win_std,erp_win_sum,msm_win_mean,msm_win_std,msm_win_sum,selected_repeats
75,75,UWaveGestureLibraryAll,896,3582,945,8,205,5,100,0,100,0,0,0,1000,500,10,0.9689000558347292,0.0007111473357358007,3408484620506.7,344695209655.7135,1944458641164.4,238266906613.12967,77444447810300.0,1754648621590.711,95434663867859.6,11993728797939.139,0,0.0,0,0.0,0,0.0,4239931514045.9,595139655681.717,0,0.0,121.0172,0.6481523826316724,5.4564,0.03325056390499263,159301.5,681.7015068521199,1593015,0,0.0,0,0,0.0,0,0,0.0,0,3186030.0,13634.030137042246,31860300,0,0.0,0,254882.4,1090.7224109633917,2548824,8102.3,129.62428613325343,81023,0,0.0,0,17570.2,209.19145935402472,175702,6187.8,115.23386847817112,61878,63720.6,272.6806027408479,637206,63720.6,272.6806027408479,637206,63720.6,272.6806027408479,637206,63720.6,272.6806027408479,637206,0,0.0,0,1510.8,36.00246905113285,15108,1495.0,40.92269134192749,14950,961.2,28.716236212676304,9612,2220.8,69.59693479840425,22208,7781316.1,335846.36984306783,77813161,3746619.9,122887.019693746,37466199,5836407.2,195972.87513202205,58364072,3606451.9,138369.8017001703,36064519,3809761.6,86711.89868268116,38097616,7967965.3,366727.25571103167,79679653,3556521.2,176676.09056990885,35565212,6750956.3,333734.2013203022,67509563,3740570.6,111742.73612206048,37405706,5896999.6,245923.09403741118,58969996,7050055.0,234608.81146708876,70500550,1062.6,21.167060363792718,10626,433.4,20.92951132837182,4334,877.2,31.275833766308743,8772,374.1,18.657438194993432,3741,517.8,33.10857559270374,5178,1106.4,30.21846381859203,11064,373.4,13.500617269838694,3734,1000.4,22.116861340514742,10004,387.8,16.864163187066232,3878,868.9,26.534882701832313,8689,1100.3,34.4320587050305,11003,10
76,76,UWaveGestureLibraryX,896,3582,315,8,205,5,100,0,100,0,0,0,1000,500,11,0.841074057154459,0.0020707493589438605,522832310548.2727,67785691308.561745,199341203061.54544,29162740740.132935,26171233751681.816,633892950729.878,12183726753209.092,1841515461834.2917,0,0.0,0,0.0,0,0.0,2318233878296.4546,381595391471.0193,0,0.0,226.75472727272728,0.5095631640746979,6.140727272727272,0.024450320689475367,289346.8181818182,647.0366014657639,3182815,0,0.0,0,0,0.0,0,0,0.0,0,5786936.363636363,12940.732029315252,63656300,0,0.0,0,462954.9090909091,1035.2585623452285,5092504,9101.363636363636,87.15993658473255,100115,0,0.0,0,39773.818181818184,68.97364450544603,437512,8994.181818181818,95.38848796560127,98936,115738.72727272728,258.8146405863071,1273126,115738.72727272728,258.8146405863071,1273126,115738.72727272728,258.8146405863071,1273126,115738.72727272728,258.8146405863071,1273126,0,0.0,0,1844.7272727272727,36.73170540307353,20292,2260.7272727272725,44.084216924180325,24868,1710.0,43.95679697157198,18810,3178.7272727272725,67.50272721763308,34966,5968465.363636363,318835.76693535293,65653119,6849869.090909091,343733.33467135637,75348560,7745677.818181818,241789.36973234292,85202456,5142490.0,111987.11667687494,56567390,5063085.2727272725,120112.05032392971,55693938,6515142.363636363,275848.56778902176,71666566,4166177.5454545454,115867.85763563904,45827953,6378289.909090909,265103.78736353596,70161189,4071340.090909091,132908.15649421565,44784741,7407190.909090909,338263.6950535645,81479100,6131345.363636363,359052.57500212203,67444799,641.5454545454545,24.768381603825613,7057,953.6363636363636,43.481657574827416,10490,1031.6363636363637,30.398265500757535,11348,1036.6363636363637,23.846478680395258,11403,954.3636363636364,23.457505098678887,10498,733.9090909090909,19.429125278583918,8073,629.3636363636364,27.684915485775743,6923,864.3636363636364,29.513633213390488,9508,460.09090909090907,22.52755887997875,5061,956.8181818181819,34.25147641144301,10525,839.0,26.896096371034957,9229,10
77,77,UWaveGestureLibraryY,896,3582,315,8,205,5,100,0,100,0,0,0,1000,500,11,0.7723212019694432,0.0019194630121505479,536326525627.0909,68057773120.490395,185857624795.72726,27020339731.67145,26177533050818.184,446443958495.8581,12502452129021.637,1853917374821.922,0,0.0,0,0.0,0,0.0,2411271954021.1816,371725548867.3571,0,0.0,255.29800000000003,0.5876618075049563,6.254181818181817,0.03288105284755391,335605.9090909091,970.254652608839,3691665,0,0.0,0,0,0.0,0,0,0.0,0,6712118.181818182,19405.093052176642,73833300,0,0.0,0,536969.4545454546,1552.4074441741288,5906664,9476.454545454546,121.41364308541569,104241,0,0.0,0,45915.454545454544,157.39591077049144,505070,11729.272727272728,97.88063231210838,129022,134242.36363636365,388.1018610435322,1476666,134242.36363636365,388.1018610435322,1476666,134242.36363636365,388.1018610435322,1476666,134242.36363636365,388.1018610435322,1476666,0,0.0,0,1974.2727272727273,56.01623141392308,21717,3201.090909090909,27.46799790830974,35212,2279.909090909091,45.80928845868385,25079,4274.0,53.71219600798321,47014,7127880.454545454,209562.81945343438,78406685,6783458.909090909,261899.0559190523,74618048,8392939.090909092,260345.44202173175,92322330,4650124.181818182,112008.0668414719,51151366,4660958.2727272725,111113.1715694327,51270541,7438921.818181818,279958.500213806,81828140,4125251.5454545454,89564.14016040532,45377767,6403573.2727272725,190716.96538750333,70439306,4195016.909090909,73659.89470051443,46145186,6176872.363636363,259660.15473124612,67945596,6054929.818181818,277833.8069367434,66604228,973.0909090909091,26.54224762696085,10704,1004.5454545454545,20.977910460117972,11050,1164.0,43.29665114070601,12804,813.4545454545455,33.60167744730502,8948,834.7272727272727,35.157050243417494,9182,1005.7272727272727,20.110151213210244,11063,556.7272727272727,33.85289030227969,6124,866.3636363636364,26.30312805455932,9530,539.5454545454545,15.002424046557506,5935,847.5454545454545,26.733363560777907,9323,870.7272727272727,30.133340037542837,9578,10
78,78,UWaveGestureLibraryZ,896,3582,315,8,205,5,100,0,100,0,0,0,1000,500,11,0.7844271864372367,0.0026859295809742415,524451840614.4545,63272589901.91593,180288905618.54544,27092001649.61687,26156150981045.453,560552733925.7816,12235733843102.637,1806247072426.7966,0,0.0,0,0.0,0,0.0,2327968888786.364,348779939130.2565,0,0.0,239.44509090909088,0.6446210444199635,6.71490909090909,0.025524319953544292,320177.7272727273,513.6504825090865,3521955,0,0.0,0,0,0.0,0,0,0.0,0,6403554.545454546,10273.009650181728,70439100,0,0.0,0,512284.36363636365,821.84077201454,5635128,7354.0,85.32643201259508,80894,0,0.0,0,45454.454545454544,157.86979675439156,499999,11227.09090909091,121.240632252933,123498,128071.09090909091,205.460193003635,1408782,128071.09090909091,205.460193003635,1408782,128071.09090909091,205.460193003635,1408782,128071.09090909091,205.460193003635,1408782,0,0.0,0,2049.818181818182,33.99358228200783,22548,2886.0,63.90931074577483,31746,2297.181818181818,36.39730259735792,25269,3994.090909090909,56.99377956488689,43935,5825814.909090909,366127.6408034376,64083964,6516591.636363637,338701.0907541554,71682508,7450873.545454546,350536.13510460313,81959609,4772114.909090909,95354.6275651626,52493264,4719100.636363637,91038.86563031495,51910107,6370281.7272727275,316971.14177385013,70073099,4143060.5454545454,109265.71351102197,45573666,6129156.363636363,279907.804436844,67420720,3975125.090909091,164988.9551651592,43726376,7207022.363636363,276862.45958897093,79277246,5821928.2727272725,212684.6073119025,64041211,544.0,17.447062790051515,5984,703.6363636363636,31.26107076628287,7740,770.8181818181819,18.010098177512422,8479,843.5454545454545,31.544773374883007,9279,829.0,15.165750888103101,9119,619.5454545454545,27.75378762030018,6815,596.0,24.93190726759588,6556,663.9090909090909,23.92678225526594,7303,388.72727272727275,12.783512108109464,4276,762.7272727272727,21.836166829784524,8390,632.0909090909091,19.957226989010998,6953,10
79,79,Wafer,1000,6164,152,2,205,5,100,0,100,0,0,0,1000,500,11,0.9990855996696361,0.00024359415753715674,121594638194.63637,11843175119.933361,14347184271.818182,1918817162.8157961,14828497704363.637,259957752274.39365,1522355721211.818,258480146067.54868,0,0.0,0,0.0,0,0.0,921323004813.0,136965584263.14133,0,0.0,8.785272727272728,0.12658680097789926,4.651636363636364,0.046215306397929846,19463.18181818182,316.4670024447472,214095,0,0.0,0,0,0.0,0,0,0.0,0,389263.63636363635,6329.340048894945,4281900,0,0.0,0,31141.090909090908,506.3472039115955,342552,110.9090909090909,9.964482379477074,1220,0,0.0,0,1698.3636363636363,39.545600835675074,18682,2083.3636363636365,74.26475978184101,22917,7785.272727272727,126.58680097789887,85638,7785.272727272727,126.58680097789887,85638,7785.272727272727,126.58680097789887,85638,7785.272727272727,126.58680097789887,85638,0,0.0,0,866.0909090909091,31.351091035096516,9527,235.9090909090909,14.300031786360098,2595,97.45454545454545,14.908813744652099,1072,883.9090909090909,46.45310440746569,9723,1752301.2727272727,40351.806621490774,19275314,1740408.9090909092,55542.906982718414,19144498,1781375.8181818181,65166.89827944582,19595134,1759120.4545454546,48568.52856606554,19350325,1968640.1818181819,107762.56505096577,21655042,1751754.6363636365,24297.48750497766,19269301,2356144.909090909,71336.87520133547,25917594,1769656.3636363635,58599.82082271706,19466220,1775520.3636363635,72201.75898864616,19530724,1760442.1818181819,81084.42558447114,19364864,1777125.3636363635,44976.02622124976,19548379,3.090909090909091,2.119176512447486,34,1.7272727272727273,1.6180796699117812,19,2.4545454545454546,2.1616492020508953,27,2.727272727272727,1.848832555474351,30,22.545454545454547,4.8448660737658455,248,3.6363636363636362,1.5015143870590968,40,57.27272727272727,6.034747866993434,630,3.0,2.32379000772445,33,4.0,2.1908902300206643,44,6.818181818181818,1.9400093720485898,75,3.6363636363636362,3.1708903252155305,40,10
80,80,Wine,57,54,234,2,205,5,100,0,100,0,0,0,1000,500,11,0.8905723905723907,0.021040403771000717,9338080381.181818,932208921.4567322,236332828.8181818,25729977.060239978,1111921493636.3635,28332133215.511463,144859367944.0,24283410063.870934,0,0.0,0,0.0,0,0.0,41399150675.72727,5853059867.277653,0,0.0,7.637818181818181,0.04873975416806731,4.315636363636364,0.035505697366120866,16594.545454545456,121.84938542016845,182540,0,0.0,0,0,0.0,0,0,0.0,0,331890.9090909091,2436.9877084033687,3650800,0,0.0,0,26551.272727272728,194.95901667226903,292064,47.18181818181818,8.807021991776583,519,0,0.0,0,1850.4545454545455,29.57486647937274,20355,1421.2727272727273,37.070448902301976,15634,6637.818181818182,48.73975416806726,73016,6637.818181818182,48.73975416806726,73016,6637.818181818182,48.73975416806726,73016,6637.818181818182,48.73975416806726,73016,0,0.0,0,326.1818181818182,13.067656115908331,3588,495.3636363636364,30.839172256313006,5449,177.72727272727272,13.993504986892374,1955,422.0,20.532900428336955,4642,76951.18181818182,2193.06419505594,846463,76160.0,2014.4694586912929,837760,77056.36363636363,2514.8759918821975,847620,77093.36363636363,2039.7262695139882,848027,75590.27272727272,1892.3804633798707,831493,76458.72727272728,1694.588509987548,841046,77495.63636363637,1637.357094388838,852452,74457.54545454546,1978.8661078322796,819033,76606.27272727272,2725.591352015526,842669,76808.90909090909,1767.0159283122184,844898,77020.27272727272,2379.936137416679,847223,5.7272727272727275,2.101947149236112,63,4.636363636363637,2.1105794120443453,51,4.636363636363637,3.10717644406388,51,3.0,1.6733200530681511,33,2.909090909090909,2.119176512447486,32,4.818181818181818,1.4709304414677005,53,2.3636363636363638,1.5015143870590966,26,2.272727272727273,1.848832555474351,25,6.636363636363637,2.062654952856986,73,4.7272727272727275,1.954016841836789,52,5.454545454545454,2.018099916438052,60,10
81,81,WordSynonyms,267,638,270,25,205,5,100,0,100,0,0,0,1000,500,11,0.7874038187517811,0.005531504401191728,185184708907.45456,22869166899.09054,68549155333.27273,9530002914.000286,6654240311409.091,84579272648.26843,4283809201994.1816,603029028506.3662,0,0.0,0,0.0,0,0.0,907740901930.5454,139813877707.2695,0,0.0,119.78600000000002,0.2367513463530879,3.1014545454545455,0.014562717029206012,90461.36363636363,301.3809127092411,995075,0,0.0,0,0,0.0,0,0,0.0,0,1809227.2727272727,6027.618254184777,19901500,0,0.0,0,144738.18181818182,482.2094603347835,1592120,3065.5454545454545,38.93934677511588,33721,0,0.0,0,14075.363636363636,52.88907775197605,154829,951.3636363636364,20.36797843318148,10465,36184.545454545456,120.55236508369588,398030,36184.545454545456,120.55236508369588,398030,36184.545454545456,120.55236508369588,398030,36184.545454545456,120.55236508369588,398030,0,0.0,0,215.0909090909091,11.353013216362829,2366,246.0,11.153474794878946,2706,201.36363636363637,12.847355582163411,2215,288.90909090909093,16.489114866811654,3178,1783802.0909090908,82886.83716061864,19621823,2846684.5454545454,152515.22754883434,31313530,3157628.272727273,173534.64606993666,34733911,2775397.5454545454,199187.83298452926,30529373,2951416.090909091,144163.00992033602,32465577,2176711.3636363638,169804.49555666815,23943825,1894911.8181818181,121706.62546288778,20844030,2665181.909090909,183517.4743682217,29317001,2125991.909090909,100063.4814050106,23385911,2416577.3636363638,172379.21847558816,26582351,2533996.0,187127.03941386985,27873956,148.27272727272728,10.900375306299402,1631,322.3636363636364,14.221622462101344,3546,382.45454545454544,24.99745441585457,4207,316.1818181818182,14.098355803555119,3478,337.72727272727275,21.75357859797283,3715,215.72727272727272,15.843553320457566,2373,176.54545454545453,11.012389716711235,1942,393.72727272727275,24.314978548585685,4331,225.36363636363637,12.395747071255748,2479,211.72727272727272,14.859952281827214,2329,335.45454545454544,15.65479885762597,3690,10
82,82,Worms,181,77,900,5,205,5,100,0,100,0,0,0,1000,500,11,0.8016528925619835,0.010210979131258398,580778945134.091,70082838666.31845,15024751532.636364,2017559979.071206,14377372415590.908,238394190924.63052,16280569476518.908,2373811443140.8926,0,0.0,0,0.0,0,0.0,602067117154.091,80725123552.57297,0,0.0,57.18654545454546,0.2515044189020804,4.675636363636364,0.04828927981917465,73789.54545454546,365.42067911829,811685,0,0.0,0,0,0.0,0,0,0.0,0,1475790.9090909092,7308.4135823658235,16233700,0,0.0,0,118063.27272727272,584.673086589266,1298696,1139.4545454545455,56.46124978489874,12534,0,0.0,0,11560.90909090909,54.61218645220949,127170,2057.5454545454545,46.36887670919713,22633,29515.81818181818,146.1682716473165,324674,29515.81818181818,146.1682716473165,324674,29515.81818181818,146.1682716473165,324674,29515.81818181818,146.1682716473165,324674,0,0.0,0,355.54545454545456,16.238002564131076,3911,511.27272727272725,23.854101991443358,5624,413.72727272727275,15.45374329469018,4551,777.0,24.033310217279688,8547,487543.0,18969.777310237467,5362973,492273.0909090909,10869.28253800172,5415004,480887.45454545453,14801.478766418146,5289762,520825.8181818182,15166.84797720465,5729084,509360.8181818182,16353.897369240043,5602969,485619.63636363635,13095.628242071682,5341816,492194.0909090909,14510.160560479997,5414135,487501.36363636365,10002.212827896908,5362515,487552.8181818182,14686.579689077927,5363081,485050.54545454547,14677.580068687319,5335556,489032.0,9605.446798561736,5379352,39.90909090909091,4.109855117994926,439,75.45454545454545,9.913260173763588,830,65.27272727272727,5.883721765870802,718,235.45454545454547,23.20070531843218,2590,198.72727272727272,17.24581635696559,2186,42.81818181818182,7.082629198513528,471,101.72727272727273,7.836975297790717,1119,94.18181818181819,9.796103121325151,1036,131.54545454545453,11.927813180660037,1447,61.36363636363637,6.217277977905238,675,93.0,7.912016177940992,1023,10
83,83,WormsTwoClass,181,77,900,2,205,5,100,0,100,0,0,0,1000,500,11,0.8158205430932705,0.01274869892485769,596159813629.0,65856515006.94662,5497785867.818182,922184273.500131,14523327299500.0,427077642721.056,15599234497208.0,2246312184903.273,0,0.0,0,0.0,0,0.0,611355277534.6364,83389979013.4949,0,0.0,24.36509090909091,0.08150761258367842,8.66,0.10132324511186949,58412.72727272727,203.76903145919485,642540,0,0.0,0,0,0.0,0,0,0.0,0,1168254.5454545454,4075.38062918388,12850800,0,0.0,0,93460.36363636363,326.03045033471057,1028064,508.1818181818182,20.1336443885263,5590,0,0.0,0,4530.363636363636,104.6042759424993,49834,6644.0,115.19288172452323,73084,23365.090909090908,81.50761258367764,257016,23365.090909090908,81.50761258367764,257016,23365.090909090908,81.50761258367764,257016,23365.090909090908,81.50761258367764,257016,0,0.0,0,1307.4545454545455,34.829193606409085,14382,1482.4545454545455,31.248563603351865,16307,1019.1818181818181,33.58219225070985,11211,2834.909090909091,63.20673151722773,31184,460208.0909090909,8464.909431937776,5062289,469910.0,6196.607007064424,5169010,463198.36363636365,4971.863700318567,5095182,466574.7272727273,13077.290691048427,5132322,472679.63636363635,10967.675745322964,5199476,464960.7272727273,10073.55166851205,5114568,469307.63636363635,13635.448795494243,5162384,465819.54545454547,7893.678690745359,5124015,469728.9090909091,13875.109898336266,5167018,462637.7272727273,13428.004878543268,5089015,462000.7272727273,9577.647269459332,5082008,19.636363636363637,4.410730716621165,216,39.72727272727273,5.728715546977508,437,28.818181818181817,4.490393787145662,317,63.09090909090909,6.83307464403171,694,67.36363636363636,6.249363603963642,741,16.727272727272727,3.8233730942953787,184,88.0909090909091,8.572683890760763,969,30.363636363636363,6.021174757017558,334,91.36363636363636,11.236304795374032,1005,22.818181818181817,4.1429019254185055,251,40.18181818181818,6.462479119009697,442,10
84,84,Yoga,300,3000,426,2,205,5,100,0,100,0,0,0,1000,500,11,0.8346666666666667,0.0040906397217712965,241683209549.9091,30911742020.897636,47957247692.09091,6868077804.971976,11421394950181.818,298238469368.64374,5540123080611.728,877290683962.9504,0,0.0,0,0.0,0,0.0,706383297398.909,106036073892.97453,0,0.0,42.345454545454544,0.13312577784663798,9.54418181818182,0.07968163926754764,103363.63636363637,332.814444616599,1137000,0,0.0,0,0,0.0,0,0,0.0,0,2067272.7272727273,6656.288892331941,22740000,0,0.0,0,165381.81818181818,532.5031113865549,1819200,546.2727272727273,19.189012007348936,6009,0,0.0,0,9512.90909090909,59.93071757530528,104642,10613.545454545454,98.83356073355215,116749,41345.454545454544,133.12577784663873,454800,41345.454545454544,133.12577784663873,454800,41345.454545454544,133.12577784663873,454800,41345.454545454544,133.12577784663873,454800,0,0.0,0,1508.6363636363637,32.613717136422,16595,2882.4545454545455,63.47970327020071,31707,1639.909090909091,44.81395886429709,18039,4582.545454545455,41.26103158275044,50408,864116.6363636364,15419.031008936514,9505283,893279.8181818182,19538.73213296188,9826078,876392.4545454546,7667.323801218208,9640317,878809.2727272727,13704.212221728842,9666902,877054.0909090909,10836.313464038822,9647595,868499.3636363636,11695.954533707176,9553493,889699.8181818182,7369.037370215756,9786698,873140.0909090909,11165.673624592004,9604541,913218.0909090909,19925.587567018163,10045399,879900.2727272727,18472.86264275737,9678903,890944.3636363636,16949.230768814996,9800388,41.18181818181818,3.600505015082797,453,50.27272727272727,5.120369304862865,553,47.18181818181818,4.142901925418505,519,56.81818181818182,6.145212475060268,625,48.72727272727273,6.768912897813191,536,40.63636363636363,6.500349640945896,447,47.09090909090909,5.521857395017467,518,40.81818181818182,4.285281363415519,449,75.36363636363636,10.744977685158098,829,45.0,5.709640969448079,495,53.18181818181818,6.925578413651553,585,10
